right	224.6
research	138.9
rather	133.6
room	105.1
result	97.15
real	96.68
role	92.22
results	92.07
really	90.21
rights	89.21
rate	88.42
read	80.29
reason	78.54
required	76.84
R.	75.46
risk	74.92
report	74.65
related	74.18
relationship	73.94
return	70.54
response	65.72
range	63.96
rule	62.25
run	62.21
review	61.15
red	60.92
reading	59.52
religious	59.30
resources	59.08
rest	56.79
received	56.49
rules	55.01
river	53.45
respect	51.59
road	51.50
r	50.60
region	50.60
remember	50.18
relations	50.04
recent	47.15
reported	44.39
reference	43.08
religion	42.34
reached	41.80
re	41.59
record	41.28
ready	40.07
reality	39.94
reasons	39.04
rates	38.76
returned	37.99
Robert	37.60
relationships	37.52
round	37.44
relation	36.74
remain	36.41
require	36.30
race	36.03
requires	35.98
running	35.93
remains	35.82
rise	35.20
relative	35.18
requirements	34.95
remained	34.25
relatively	33.65
reach	32.52
raised	32.28
receive	32.19
reports	31.99
responsibility	31.76
reduced	31.34
rich	31.18
resistance	30.62
responsible	30.42
regard	29.93
rose	29.92
Richard	29.73
records	29.51
relevant	29.48
regional	28.75
reduce	28.20
recently	27.99
reaction	27.75
represent	27.46
ran	27.44
regarding	27.37
represented	27.06
revolution	27.06
rock	26.81
reform	26.74
regular	26.52
references	26.36
referred	25.62
royal	25.44
Roman	24.98
ratio	24.94
recognized	24.92
representation	24.11
rural	24.00
radio	23.98
reader	23.83
regions	23.72
replied	23.71
release	23.63
removed	23.42
resource	23.39
recognition	23.37
reduction	23.20
resulting	23.10
Russian	23.08
resolution	22.82
represents	22.63
request	22.63
realized	22.39
reasonable	21.35
responses	21.24
regulation	20.82
refer	20.13
relief	20.11
readers	20.06
recognize	20.05
Republic	19.82
Russia	19.66
respectively	19.62
remove	19.47
remaining	19.42
regarded	19.37
recorded	19.35
reflect	18.80
root	18.66
repeated	18.61
roles	18.53
rapid	18.47
ring	18.29
Rome	18.24
regulations	18.13
rapidly	18.00
revealed	17.94
refers	17.89
raise	17.69
returns	17.55
route	17.42
random	17.09
refused	16.93
regime	16.90
rare	16.87
racial	16.73
rain	16.67
respond	16.65
radical	16.41
researchers	16.37
representative	16.35
row	16.34
rooms	16.33
realize	16.31
remembered	16.21
recovery	16.09
reflected	16.03
rising	15.85
recommended	15.76
replaced	15.74
rarely	15.32
ray	15.16
revenue	15.08
receiving	14.92
reactions	14.69
risks	14.59
remote	14.56
released	14.48
requirement	14.24
rational	14.19
reflection	14.18
roots	14.06
recall	13.73
resulted	13.49
rice	13.48
runs	13.38
representatives	13.16
reporting	13.15
reaching	12.98
radiation	12.94
reserved	12.86
reducing	12.83
reveal	12.62
ride	12.61
relating	12.57
residents	12.46
remarkable	12.40
recording	12.39
reputation	12.25
regardless	12.15
readily	11.98
rejected	11.94
raw	11.88
removal	11.88
raising	11.83
ritual	11.82
returning	11.79
rank	11.75
reply	11.62
representing	11.58
repeat	11.49
reasoning	11.46
rocks	11.41
Republican	11.36
roof	11.35
Rev.	11.33
revolutionary	11.24
responsibilities	11.19
reserve	11.08
rough	11.06
restaurant	11.02
roll	10.97
routine	10.89
regularly	10.86
register	10.85
replace	10.85
restricted	10.84
reverse	10.76
responded	10.71
regulatory	10.67
